"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"3a4d56cb-10de-444a-832d-2174b16384e6","BART_033.basePlot.vst","2017-07-10","D01","BART","BART_033","tower","deciduousForest",44.063204,-71.283666,"WGS84",20.2,317101.93,4881428.37,"19N",273.5,0.2,"vst_BART_2017","NEON.DOC.000987vG","Y","presentInAll","N",NA,"N",NA,"25","noneSelected",800,100,800,NA,"SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA=","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"2dbfaa51-e987-4fc7-b404-b5707223ebc7","BART_039.basePlot.vst","2017-07-10","D01","BART","BART_039","tower","deciduousForest",44.063683,-71.288953,"WGS84",20.2,316679.96,4881493.33,"19N",274.1,0.2,"vst_BART_2017","NEON.DOC.000987vG","Y","presentInAll","N",NA,"N",NA,"100","noneSelected",800,400,800,NA,"SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA=","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"aa12e9cc-91b0-4d56-bb7d-eacb5c2b05de","BART_046.basePlot.vst","2017-07-10","D01","BART","BART_046","tower","deciduousForest",44.059946,-71.28541,"WGS84",20.2,316952.2,4881070.37,"19N",304.7,0.3,"vst_BART_2017","NEON.DOC.000987vG","Y","presentInAll","N",NA,"N",NA,"100","noneSelected",800,400,800,NA,"SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA=","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"cb687713-7d0a-4f5c-85a8-932276c50d52","BART_050.basePlot.vst","2017-07-10","D01","BART","BART_050","tower","mixedForest",44.061507,-71.2877,"WGS84",20.2,316773.6,4881248.85,"19N",287.8,0.2,"vst_BART_2017","NEON.DOC.000987vG","Y","presentInAll","Y",NA,"N",NA,"100","noneSelected",800,400,800,NA,"SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA=","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"b7eff2cd-1357-4681-ab58-551be12a32ba","BART_040.basePlot.vst","2017-07-10","D01","BART","BART_040","tower","deciduousForest",44.065761,-71.291993,"WGS84",20.2,316442.91,4881730.91,"19N",260.5,0.3,"vst_BART_2017","NEON.DOC.000987vG","Y","presentInAll","Y",NA,"N",NA,"25","noneSelected",800,100,800,NA,"SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA=","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"0a0014cc-aaf6-44fa-917b-704b5b543e0f","BART_051.basePlot.vst","2017-07-10","D01","BART","BART_051","tower","deciduousForest",44.062849,-71.287737,"WGS84",20.3,316774.78,4881397.99,"19N",280,0.4,"vst_BART_2017","NEON.DOC.000987vG","Y","presentInAll","N",NA,"N",NA,"25","noneSelected",800,100,800,NA,"SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA=","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"58e17827-1d50-4596-ad05-bfff6cea426a","HARV_042.basePlot.vst","2016-07-25","D01","HARV","HARV_042","tower","mixedForest",42.53418,-72.176562,"WGS84",20.2,731872.81,4712952.29,"18N",368.8,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"10","noneSelected",800,40,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"fd597652-c495-4c6e-92db-a1984d5dfdd5","HARV_039.basePlot.vst","2016-07-25","D01","HARV","HARV_039","tower","mixedForest",42.533244,-72.177698,"WGS84",20.2,731782.97,4712845.24,"18N",382,0.4,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"7c872939-69be-4502-ab32-03cc701087f4","HARV_045.basePlot.vst","2016-07-25","D01","HARV","HARV_045","tower","deciduousForest",42.542085,-72.171299,"WGS84",20.2,732275.73,4713844.57,"18N",369.8,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"1dfc44c0-4156-4776-9308-88328b700b52","HARV_036.basePlot.vst","2016-07-25","D01","HARV","HARV_036","tower","deciduousForest",42.542132,-72.17313,"WGS84",20.2,732125.2,4713844.77,"18N",367.6,0.2,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"25","noneSelected",800,100,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"9817bc05-f1a3-4f9c-a50d-2596a84b08b0","HARV_039.basePlot.vst","2016-07-25","D01","HARV","HARV_039","tower","mixedForest",42.533244,-72.177698,"WGS84",20.2,731782.97,4712845.24,"18N",382,0.4,"vst_HARV_2016","NEON.DOC.000987vE","Y","","N","","N",NA,"100","noneSelected",800,400,800,"Nested Subplot 3 of Subplot 39 and Nested Subplot 1 of Subplot 41 contained no target taxa.","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"1b915f15-f032-4956-9636-39f21ba02a12","HARV_034.basePlot.vst","2016-07-26","D01","HARV","HARV_034","tower","evergreenForest",42.535693,-72.177962,"WGS84",20.2,731752.23,4713116.48,"18N",372.9,0.2,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,"","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"391974c4-d1f4-44c7-84b1-95ffc22e291c","HARV_033.basePlot.vst","2016-07-26","D01","HARV","HARV_033","tower","deciduousForest",42.53831,-72.175606,"WGS84",20.2,731936.03,4713413.55,"18N",359,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"fdc342f0-51df-40ce-a437-a15b4b2f6270","HARV_044.basePlot.vst","2016-07-26","D01","HARV","HARV_044","tower","deciduousForest",42.535382,-72.176499,"WGS84",20.2,731873.53,4713085.95,"18N",366.6,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"25","noneSelected",800,100,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"ddeb1ebd-5b3e-4a31-b3c0-9f603c31bf08","HARV_047.basePlot.vst","2016-07-26","D01","HARV","HARV_047","tower","deciduousForest",42.536689,-72.175706,"WGS84",20.2,731933.82,4713233.26,"18N",367.3,0.4,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"25","noneSelected",800,100,800,"Nested Subplot 1 of Subplot 21 and Nested Subplot 4 of Subplot 41 contained no target taxa.","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"e5ac337e-1729-48f6-89b7-fdf4e303866d","HARV_049.basePlot.vst","2016-07-27","D01","HARV","HARV_049","tower","mixedForest",42.535178,-72.17978,"WGS84",20.3,731604.82,4713054.31,"18N",370.6,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"d9e0ee02-a829-437f-a1ba-e64c53331653","HARV_050.basePlot.vst","2016-07-27","D01","HARV","HARV_050","tower","mixedForest",42.536276,-72.179361,"WGS84",20.3,731635.17,4713177.39,"18N",366.5,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"09d321e1-202c-47c8-b6a3-1fa37653bce6","HARV_038.basePlot.vst","2016-07-27","D01","HARV","HARV_038","tower","mixedForest",42.537345,-72.177876,"WGS84",20.2,731753.17,4713300.17,"18N",364.9,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"fef54012-e5e7-4ff1-b168-b462cd7edfa1","HARV_051.basePlot.vst","2016-07-27","D01","HARV","HARV_051","tower","mixedForest",42.53409,-72.179145,"WGS84",20.3,731661,4712935.23,"18N",368.2,0.5,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"noneSelected","noneSelected",800,800,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"a0babdfc-0c23-49d3-870a-071357b3f2be","HARV_037.basePlot.vst","2016-07-27","D01","HARV","HARV_037","tower","evergreenForest",42.537318,-72.17932,"WGS84",20.2,731634.69,4713293.22,"18N",364.6,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"cd72bf61-2c6e-48a1-b7c1-a648bff2feab","HARV_041.basePlot.vst","2016-07-27","D01","HARV","HARV_041","tower","evergreenForest",42.536803,-72.180802,"WGS84",20.2,731514.88,4713231.98,"18N",363.9,0.4,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,"","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"cbb736a0-c5d6-4f4a-9c28-ae2d94472c0f","HARV_043.basePlot.vst","2016-07-28","D01","HARV","HARV_043","tower","evergreenForest",42.541039,-72.17658,"WGS84",20.2,731845.93,4713713.94,"18N",354.7,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"adc6be52-c5e8-4bba-9686-c266124a1fbb","HARV_035.basePlot.vst","2016-07-28","D01","HARV","HARV_035","tower","evergreenForest",42.539971,-72.178087,"WGS84",20.2,731726.13,4713591.21,"18N",366.1,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"98e39bb2-e27c-4da4-a3a1-d4f1a4bab277","HARV_052.basePlot.vst","2016-07-28","D01","HARV","HARV_052","tower","mixedForest",42.54214,-72.176565,"WGS84",20.2,731843.09,4713836.25,"18N",359.9,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,"","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"d988a43b-b1ea-4bd1-b4e4-0a0fadba9a20","HARV_040.basePlot.vst","2016-07-28","D01","HARV","HARV_040","tower","mixedForest",42.539927,-72.175934,"WGS84",20.2,731903.1,4713592.22,"18N",342.2,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","23_4","N",NA,"1","noneSelected",800,4,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"7e44d26e-27a5-4a17-a04c-43fe2c96cad3","HARV_048.basePlot.vst","2016-07-28","D01","HARV","HARV_048","tower","mixedForest",42.54131,-72.178014,"WGS84",20.2,731727.17,4713740.11,"18N",359.9,0.5,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"noneSelected","noneSelected",800,800,800,"","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"a433f8e9-b83f-409d-b3c4-2f0a33fab930","HARV_020.basePlot.vst","2016-08-09","D01","HARV","HARV_020","distributed","woodyWetlands",42.436767,-72.228878,"WGS84",20.2,727929.75,4701992.66,"18N",225.4,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y",NA,"N",NA,"25","noneSelected",400,200,400,"ca. 10% of ferns have senesced because of the drought. Nested SubPlot 3 of SubPlot 40 contained no measurable ferns. Two OSCIC have senesced beyond measurability.","+f00xtEQUq1afNaqPyxh9svtGXouuDqR","9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk",NA
"42c3e80d-4099-480b-a77a-c9992d363fcb","HARV_011.basePlot.vst","2016-08-09","D01","HARV","HARV_011","distributed","deciduousForest",42.455939,-72.238279,"WGS84",20.2,727087.13,4704096.49,"18N",231.6,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y",NA,"N",NA,"10","noneSelected",400,80,400,"","+f00xtEQUq1afNaqPyxh9svtGXouuDqR","9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk",NA
"1ef6ac40-3ff5-4859-98af-3412248942d7","HARV_016.basePlot.vst","2016-08-10","D01","HARV","HARV_016","distributed","woodyWetlands",42.45848,-72.232,"WGS84",20.2,727594.26,4704395.49,"18N",230.5,0.2,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y",NA,"N",NA,"10","noneSelected",400,80,400,"","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"405e531f-6302-4dea-a060-f24a62a1672d","HARV_048.basePlot.vst","2016-08-17","D01","HARV","HARV_048","tower","mixedForest",42.54131,-72.178014,"WGS84",20.2,731727.17,4713740.11,"18N",359.9,0.5,"vst_HARV_2016","NEON.DOC.000987vE","Y","","Y",NA,"N",NA,"100","noneSelected",800,400,800,"","+f00xtEQUq1afNaqPyxh9svtGXouuDqR","PDeeglfRpMhcY5NLVbh+bstb6vCqIxGZKgPlDUiyhOM=",NA
"5b4fdf26-d3c4-4f97-8a98-0e15d37352f6","HARV_052.basePlot.vst","2016-08-24","D01","HARV","HARV_052","tower","mixedForest",42.54214,-72.176565,"WGS84",20.2,731843.09,4713836.25,"18N",359.9,0.3,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","N",NA,"N",NA,"noneSelected","noneSelected",800,800,800,"","wBoWs60NgxeDAxOtJq0HayRsmP8oN/AZ","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"ec6a6e48-4633-44b5-8f07-56f6b2370b17","HARV_046.basePlot.vst","2016-09-26","D01","HARV","HARV_046","tower","mixedForest",42.537915,-72.180751,"WGS84",20.3,731514.96,4713355.6,"18N",360.8,0.2,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"10","noneSelected",800,40,800,NA,"9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO",NA
"504dc3de-9c28-4b00-8715-dae8427e18e7","HARV_047.basePlot.vst","2016-09-28","D01","HARV","HARV_047","tower","deciduousForest",42.536689,-72.175706,"WGS84",20.2,731933.82,4713233.26,"18N",367.3,0.4,"vst_HARV_2016","NEON.DOC.000987vE","Y","","Y","","N",NA,"25","noneSelected",800,100,800,NA,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"508efb78-5185-44e7-8a4b-e111d1f85b53","HARV_051.basePlot.vst","2016-10-05","D01","HARV","HARV_051","tower","mixedForest",42.53409,-72.179145,"WGS84",20.3,731661,4712935.23,"18N",368.2,0.5,"vst_HARV_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"24b56c2a-9265-4e0b-bf8f-e12631562e11","HARV_033.basePlot.vst","2016-10-10","D01","HARV","HARV_033","tower","deciduousForest",42.53831,-72.175606,"WGS84",20.2,731936.03,4713413.55,"18N",359,0.3,"vst_HARV_2016","NEON.DOC.000987vE","","","","","",NA,"100","noneSelected",800,400,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"39358442-da98-4125-9052-5ce51f7b01ed","HARV_036.basePlot.vst","2017-07-10","D01","HARV","HARV_036","tower","deciduousForest",42.542132,-72.17313,"WGS84",20.2,732125.2,4713844.77,"18N",367.6,0.2,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"25","noneSelected",800,100,800,NA,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"e9df54a0-a5b4-4fb4-aac0-0567d57cc7eb","HARV_043.basePlot.vst","2017-07-10","D01","HARV","HARV_043","tower","evergreenForest",42.541039,-72.17658,"WGS84",20.2,731845.93,4713713.94,"18N",354.7,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,NA,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"ee8a84ee-7a59-4fb5-b6bf-7e66500afbd5","HARV_045.basePlot.vst","2017-07-10","D01","HARV","HARV_045","tower","deciduousForest",42.542085,-72.171299,"WGS84",20.2,732275.73,4713844.57,"18N",369.8,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,NA,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"065da752-62ce-421b-bbf3-8902c48c38ae","HARV_050.basePlot.vst","2017-07-11","D01","HARV","HARV_050","tower","mixedForest",42.536276,-72.179361,"WGS84",20.3,731635.17,4713177.39,"18N",366.5,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"8ef853da-bef3-49ff-a0a2-87aa8148cd69","HARV_048.basePlot.vst","2017-07-11","D01","HARV","HARV_048","tower","mixedForest",42.54131,-72.178014,"WGS84",20.2,731727.17,4713740.11,"18N",359.9,0.5,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"3d542963-b02a-4983-a19b-f31be85ebf7a","HARV_035.basePlot.vst","2017-07-11","D01","HARV","HARV_035","tower","evergreenForest",42.539971,-72.178087,"WGS84",20.2,731726.13,4713591.21,"18N",366.1,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"6979f517-6568-4978-9ff3-45856562e8b9","HARV_037.basePlot.vst","2017-07-11","D01","HARV","HARV_037","tower","evergreenForest",42.537318,-72.17932,"WGS84",20.2,731634.69,4713293.22,"18N",364.6,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"10","noneSelected",800,40,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"266852bf-5170-4dfe-9533-933564a268ee","HARV_052.basePlot.vst","2017-07-11","D01","HARV","HARV_052","tower","mixedForest",42.54214,-72.176565,"WGS84",20.2,731843.09,4713836.25,"18N",359.9,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"5e8b3515-bb83-4af9-a7d3-8f0d8971e232","HARV_038.basePlot.vst","2017-07-12","D01","HARV","HARV_038","tower","mixedForest",42.537345,-72.177876,"WGS84",20.2,731753.17,4713300.17,"18N",364.9,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"524dfaff-c2da-4358-b60f-fc2a7adea356","HARV_051.basePlot.vst","2017-07-12","D01","HARV","HARV_051","tower","mixedForest",42.53409,-72.179145,"WGS84",20.3,731661,4712935.23,"18N",368.2,0.5,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","23_4","N",NA,"100","noneSelected",800,400,800,NA,"Y2eaC7kOodtvF5at3+Kw8mTeqKt2X6vNva5c0wOgyFM=","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"967c673f-ae8e-4e8e-80df-2a949cde5475","HARV_049.basePlot.vst","2017-07-12","D01","HARV","HARV_049","tower","mixedForest",42.535178,-72.17978,"WGS84",20.3,731604.82,4713054.31,"18N",370.6,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,NA,"Y2eaC7kOodtvF5at3+Kw8mTeqKt2X6vNva5c0wOgyFM=","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"8f0a5f18-b226-4d9e-aa98-d1a41c1fd1f4","HARV_047.basePlot.vst","2017-07-12","D01","HARV","HARV_047","tower","deciduousForest",42.536689,-72.175706,"WGS84",20.2,731933.82,4713233.26,"18N",367.3,0.4,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"25","noneSelected",800,100,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"5cabd98d-d7ca-4879-8f4a-13226fbad357","HARV_040.basePlot.vst","2017-07-12","D01","HARV","HARV_040","tower","mixedForest",42.539927,-72.175934,"WGS84",20.2,731903.1,4713592.22,"18N",342.2,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"1","noneSelected",800,4,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"5009222d-be48-4e37-8204-914bcaa93153","HARV_041.basePlot.vst","2017-07-12","D01","HARV","HARV_041","tower","evergreenForest",42.536803,-72.180802,"WGS84",20.2,731514.88,4713231.98,"18N",363.9,0.4,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"b512f4f7-5919-45dd-b99a-9d3f3ba44ea3","HARV_034.basePlot.vst","2017-07-12","D01","HARV","HARV_034","tower","evergreenForest",42.535693,-72.177962,"WGS84",20.2,731752.23,4713116.48,"18N",372.9,0.2,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"10","noneSelected",800,40,800,NA,"Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8","Y2eaC7kOodtvF5at3+Kw8mTeqKt2X6vNva5c0wOgyFM=",NA
"6f3a8307-4252-48e7-a881-3bde9c740b56","HARV_033.basePlot.vst","2017-07-12","D01","HARV","HARV_033","tower","deciduousForest",42.53831,-72.175606,"WGS84",20.2,731936.03,4713413.55,"18N",359,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"681dfeef-42a4-4c48-b330-eeab92fcbc1c","HARV_042.basePlot.vst","2017-07-13","D01","HARV","HARV_042","tower","mixedForest",42.53418,-72.176562,"WGS84",20.2,731872.81,4712952.29,"18N",368.8,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","","N",NA,"10","noneSelected",800,40,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"95e12a01-efba-474f-bd7d-6b05ea638ad6","HARV_044.basePlot.vst","2017-07-13","D01","HARV","HARV_044","tower","deciduousForest",42.535382,-72.176499,"WGS84",20.2,731873.53,4713085.95,"18N",366.6,0.3,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"25","noneSelected",800,100,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"e64402b1-9361-412a-86f7-2e1010e4eb0c","HARV_039.basePlot.vst","2017-07-13","D01","HARV","HARV_039","tower","mixedForest",42.533244,-72.177698,"WGS84",20.2,731782.97,4712845.24,"18N",382,0.4,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"63865cb4-659e-4f1f-ae8f-686d67cc0f58","HARV_046.basePlot.vst","2017-07-17","D01","HARV","HARV_046","tower","mixedForest",42.537915,-72.180751,"WGS84",20.3,731514.96,4713355.6,"18N",360.8,0.2,"vst_HARV_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",NA,"10","noneSelected",800,40,800,NA,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
